id_pesan,id_pelanggan,nama_pelanggan,kota,negara,id_produk,nama_produk,kategori_produk,harga,jumlah_transaksi,diskon,status_diskon,tanggal_pesan,tahun,bulan,kode_bulan,tanggal,hari,estimasi_tiba,tanggal_tiba,lama_pengiriman,status_pengiriman,id_shipper,nama_jasa_pengiriman,revenue
10290,COMMI,Comércio Mineiro,Sao Paulo,Brazil,49,Maxilaku,Confections,16.0,15,0.0,No Discount,1996-08-27,1996,August,8,27,Tuesday,1996-09-24,1996-09-03,7,Tepat Waktu,1,Speedy Express,240.0
10290,COMMI,Comércio Mineiro,Sao Paulo,Brazil,77,Original Frankfurter grüne Soße,Condiments,10.4,10,0.0,No Discount,1996-08-27,1996,August,8,27,Tuesday,1996-09-24,1996-09-03,7,Tepat Waktu,1,Speedy Express,104.0
10291,QUEDE,Que Delícia,Rio de Janeiro,Brazil,13,Konbu,Seafood,4.8,20,0.1,Discount,1996-08-27,1996,August,8,27,Tuesday,1996-09-24,1996-09-04,8,Tepat Waktu,2,United Package,86.4
10291,QUEDE,Que Delícia,Rio de Janeiro,Brazil,44,Gula Malacca,Condiments,15.5,24,0.1,Discount,1996-08-27,1996,August,8,27,Tuesday,1996-09-24,1996-09-04,8,Tepat Waktu,2,United Package,334.8
10291,QUEDE,Que Delícia,Rio de Janeiro,Brazil,51,Manjimup Dried Apples,Produce,42.4,2,0.1,Discount,1996-08-27,1996,August,8,27,Tuesday,1996-09-24,1996-09-04,8,Tepat Waktu,2,United Package,76.32
10292,TRADH,Tradição Hipermercados,Sao Paulo,Brazil,20,Sir Rodney's Marmalade,Confections,64.8,20,0.0,No Discount,1996-08-28,1996,August,8,28,Wednesday,1996-09-25,1996-09-02,5,Tepat Waktu,2,United Package,1296.0
10293,TORTU,Tortuga Restaurante,México D.F.,Mexico,18,Carnarvon Tigers,Seafood,50.0,12,0.0,No Discount,1996-08-29,1996,August,8,29,Thursday,1996-09-26,1996-09-11,13,Tepat Waktu,3,Federal Shipping,600.0
10293,TORTU,Tortuga Restaurante,México D.F.,Mexico,24,Guaraná Fantástica,Beverages,3.6,10,0.0,No Discount,1996-08-29,1996,August,8,29,Thursday,1996-09-26,1996-09-11,13,Tepat Waktu,3,Federal Shipping,36.0
10293,TORTU,Tortuga Restaurante,México D.F.,Mexico,63,Vegie-spread,Condiments,35.1,5,0.0,No Discount,1996-08-29,1996,August,8,29,Thursday,1996-09-26,1996-09-11,13,Tepat Waktu,3,Federal Shipping,175.5
10293,TORTU,Tortuga Restaurante,México D.F.,Mexico,75,Rhönbräu Klosterbier,Beverages,6.2,6,0.0,No Discount,1996-08-29,1996,August,8,29,Thursday,1996-09-26,1996-09-11,13,Tepat Waktu,3,Federal Shipping,37.2
10294,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,1,Chai,Beverages,14.4,18,0.0,No Discount,1996-08-30,1996,August,8,30,Friday,1996-09-27,1996-09-05,6,Tepat Waktu,2,United Package,259.2
10294,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,17,Alice Mutton,Meat/Poultry,31.2,15,0.0,No Discount,1996-08-30,1996,August,8,30,Friday,1996-09-27,1996-09-05,6,Tepat Waktu,2,United Package,468.0
10294,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,43,Ipoh Coffee,Beverages,36.8,15,0.0,No Discount,1996-08-30,1996,August,8,30,Friday,1996-09-27,1996-09-05,6,Tepat Waktu,2,United Package,552.0
10294,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,60,Camembert Pierrot,Dairy Products,27.2,21,0.0,No Discount,1996-08-30,1996,August,8,30,Friday,1996-09-27,1996-09-05,6,Tepat Waktu,2,United Package,571.1999999999999
10294,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,75,Rhönbräu Klosterbier,Beverages,6.2,6,0.0,No Discount,1996-08-30,1996,August,8,30,Friday,1996-09-27,1996-09-05,6,Tepat Waktu,2,United Package,37.2
10295,VINET,Vins et alcools Chevalier,Reims,France,56,Gnocchi di nonna Alice,Grains/Cereals,30.4,4,0.0,No Discount,1996-09-02,1996,September,9,2,Monday,1996-09-30,1996-09-10,8,Tepat Waktu,2,United Package,121.6
10296,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,11,Queso Cabrales,Dairy Products,16.8,12,0.0,No Discount,1996-09-03,1996,September,9,3,Tuesday,1996-10-01,1996-09-11,8,Tepat Waktu,1,Speedy Express,201.60000000000002
10296,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,16,Pavlova,Confections,13.9,30,0.0,No Discount,1996-09-03,1996,September,9,3,Tuesday,1996-10-01,1996-09-11,8,Tepat Waktu,1,Speedy Express,417.0
10296,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,69,Gudbrandsdalsost,Dairy Products,28.8,15,0.0,No Discount,1996-09-03,1996,September,9,3,Tuesday,1996-10-01,1996-09-11,8,Tepat Waktu,1,Speedy Express,432.0
10297,BLONP,Blondesddsl père et fils,Strasbourg,France,39,Chartreuse verte,Beverages,14.4,60,0.0,No Discount,1996-09-04,1996,September,9,4,Wednesday,1996-10-16,1996-09-10,6,Tepat Waktu,2,United Package,864.0
10297,BLONP,Blondesddsl père et fils,Strasbourg,France,72,Mozzarella di Giovanni,Dairy Products,27.8,20,0.0,No Discount,1996-09-04,1996,September,9,4,Wednesday,1996-10-16,1996-09-10,6,Tepat Waktu,2,United Package,556.0
10298,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,2,Chang,Beverages,15.2,40,0.0,No Discount,1996-09-05,1996,September,9,5,Thursday,1996-10-03,1996-09-11,6,Tepat Waktu,2,United Package,608.0
10298,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,36,Inlagd Sill,Seafood,15.2,40,0.25,Discount,1996-09-05,1996,September,9,5,Thursday,1996-10-03,1996-09-11,6,Tepat Waktu,2,United Package,456.0
10298,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,59,Raclette Courdavault,Dairy Products,44.0,30,0.25,Discount,1996-09-05,1996,September,9,5,Thursday,1996-10-03,1996-09-11,6,Tepat Waktu,2,United Package,990.0
10298,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,62,Tarte au sucre,Confections,39.4,15,0.0,No Discount,1996-09-05,1996,September,9,5,Thursday,1996-10-03,1996-09-11,6,Tepat Waktu,2,United Package,591.0
10299,RICAR,Ricardo Adocicados,Rio de Janeiro,Brazil,19,Teatime Chocolate Biscuits,Confections,7.3,15,0.0,No Discount,1996-09-06,1996,September,9,6,Friday,1996-10-04,1996-09-13,7,Tepat Waktu,2,United Package,109.5
10299,RICAR,Ricardo Adocicados,Rio de Janeiro,Brazil,70,Outback Lager,Beverages,12.0,20,0.0,No Discount,1996-09-06,1996,September,9,6,Friday,1996-10-04,1996-09-13,7,Tepat Waktu,2,United Package,240.0
10300,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,66,Louisiana Hot Spiced Okra,Condiments,13.6,30,0.0,No Discount,1996-09-09,1996,September,9,9,Monday,1996-10-07,1996-09-18,9,Tepat Waktu,2,United Package,408.0
10300,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,68,Scottish Longbreads,Confections,10.0,20,0.0,No Discount,1996-09-09,1996,September,9,9,Monday,1996-10-07,1996-09-18,9,Tepat Waktu,2,United Package,200.0
10301,WANDK,Die Wandernde Kuh,Stuttgart,Germany,40,Boston Crab Meat,Seafood,14.7,10,0.0,No Discount,1996-09-09,1996,September,9,9,Monday,1996-10-07,1996-09-17,8,Tepat Waktu,2,United Package,147.0
10301,WANDK,Die Wandernde Kuh,Stuttgart,Germany,56,Gnocchi di nonna Alice,Grains/Cereals,30.4,20,0.0,No Discount,1996-09-09,1996,September,9,9,Monday,1996-10-07,1996-09-17,8,Tepat Waktu,2,United Package,608.0
10302,SUPRD,Suprêmes délices,Charleroi,Belgium,17,Alice Mutton,Meat/Poultry,31.2,40,0.0,No Discount,1996-09-10,1996,September,9,10,Tuesday,1996-10-08,1996-10-09,29,Terlambat,2,United Package,1248.0
10302,SUPRD,Suprêmes délices,Charleroi,Belgium,28,Rössle Sauerkraut,Produce,36.4,28,0.0,No Discount,1996-09-10,1996,September,9,10,Tuesday,1996-10-08,1996-10-09,29,Terlambat,2,United Package,1019.1999999999999
10302,SUPRD,Suprêmes délices,Charleroi,Belgium,43,Ipoh Coffee,Beverages,36.8,12,0.0,No Discount,1996-09-10,1996,September,9,10,Tuesday,1996-10-08,1996-10-09,29,Terlambat,2,United Package,441.59999999999997
10303,GODOS,Godos Cocina Típica,Sevilla,Spain,40,Boston Crab Meat,Seafood,14.7,40,0.1,Discount,1996-09-11,1996,September,9,11,Wednesday,1996-10-09,1996-09-18,7,Tepat Waktu,2,United Package,529.2
10303,GODOS,Godos Cocina Típica,Sevilla,Spain,65,Louisiana Fiery Hot Pepper Sauce,Condiments,16.8,30,0.1,Discount,1996-09-11,1996,September,9,11,Wednesday,1996-10-09,1996-09-18,7,Tepat Waktu,2,United Package,453.6
10303,GODOS,Godos Cocina Típica,Sevilla,Spain,68,Scottish Longbreads,Confections,10.0,15,0.1,Discount,1996-09-11,1996,September,9,11,Wednesday,1996-10-09,1996-09-18,7,Tepat Waktu,2,United Package,135.0
10304,TORTU,Tortuga Restaurante,México D.F.,Mexico,49,Maxilaku,Confections,16.0,30,0.0,No Discount,1996-09-12,1996,September,9,12,Thursday,1996-10-10,1996-09-17,5,Tepat Waktu,2,United Package,480.0
10304,TORTU,Tortuga Restaurante,México D.F.,Mexico,59,Raclette Courdavault,Dairy Products,44.0,10,0.0,No Discount,1996-09-12,1996,September,9,12,Thursday,1996-10-10,1996-09-17,5,Tepat Waktu,2,United Package,440.0
10304,TORTU,Tortuga Restaurante,México D.F.,Mexico,71,Flotemysost,Dairy Products,17.2,2,0.0,No Discount,1996-09-12,1996,September,9,12,Thursday,1996-10-10,1996-09-17,5,Tepat Waktu,2,United Package,34.4
10305,OLDWO,Old World Delicatessen,Anchorage,USA,18,Carnarvon Tigers,Seafood,50.0,25,0.1,Discount,1996-09-13,1996,September,9,13,Friday,1996-10-11,1996-10-09,26,Tepat Waktu,3,Federal Shipping,1125.0
10305,OLDWO,Old World Delicatessen,Anchorage,USA,29,Thüringer Rostbratwurst,Meat/Poultry,99.0,25,0.1,Discount,1996-09-13,1996,September,9,13,Friday,1996-10-11,1996-10-09,26,Tepat Waktu,3,Federal Shipping,2227.5
10305,OLDWO,Old World Delicatessen,Anchorage,USA,39,Chartreuse verte,Beverages,14.4,30,0.1,Discount,1996-09-13,1996,September,9,13,Friday,1996-10-11,1996-10-09,26,Tepat Waktu,3,Federal Shipping,388.8
10306,ROMEY,Romero y tomillo,Madrid,Spain,30,Nord-Ost Matjeshering,Seafood,20.7,10,0.0,No Discount,1996-09-16,1996,September,9,16,Monday,1996-10-14,1996-09-23,7,Tepat Waktu,3,Federal Shipping,207.0
10306,ROMEY,Romero y tomillo,Madrid,Spain,53,Perth Pasties,Meat/Poultry,26.2,10,0.0,No Discount,1996-09-16,1996,September,9,16,Monday,1996-10-14,1996-09-23,7,Tepat Waktu,3,Federal Shipping,262.0
10306,ROMEY,Romero y tomillo,Madrid,Spain,54,Tourtière,Meat/Poultry,5.9,5,0.0,No Discount,1996-09-16,1996,September,9,16,Monday,1996-10-14,1996-09-23,7,Tepat Waktu,3,Federal Shipping,29.5
10307,LONEP,Lonesome Pine Restaurant,Portland,USA,62,Tarte au sucre,Confections,39.4,10,0.0,No Discount,1996-09-17,1996,September,9,17,Tuesday,1996-10-15,1996-09-25,8,Tepat Waktu,2,United Package,394.0
10307,LONEP,Lonesome Pine Restaurant,Portland,USA,68,Scottish Longbreads,Confections,10.0,3,0.0,No Discount,1996-09-17,1996,September,9,17,Tuesday,1996-10-15,1996-09-25,8,Tepat Waktu,2,United Package,30.0
10308,ANATR,Ana Trujillo Emparedados y helados,México D.F.,Mexico,69,Gudbrandsdalsost,Dairy Products,28.8,1,0.0,No Discount,1996-09-18,1996,September,9,18,Wednesday,1996-10-16,1996-09-24,6,Tepat Waktu,3,Federal Shipping,28.8
10308,ANATR,Ana Trujillo Emparedados y helados,México D.F.,Mexico,70,Outback Lager,Beverages,12.0,5,0.0,No Discount,1996-09-18,1996,September,9,18,Wednesday,1996-10-16,1996-09-24,6,Tepat Waktu,3,Federal Shipping,60.0
10309,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,4,Chef Anton's Cajun Seasoning,Condiments,17.6,20,0.0,No Discount,1996-09-19,1996,September,9,19,Thursday,1996-10-17,1996-10-23,34,Terlambat,1,Speedy Express,352.0
10309,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,6,Grandma's Boysenberry Spread,Condiments,20.0,30,0.0,No Discount,1996-09-19,1996,September,9,19,Thursday,1996-10-17,1996-10-23,34,Terlambat,1,Speedy Express,600.0
10309,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,42,Singaporean Hokkien Fried Mee,Grains/Cereals,11.2,2,0.0,No Discount,1996-09-19,1996,September,9,19,Thursday,1996-10-17,1996-10-23,34,Terlambat,1,Speedy Express,22.4
10309,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,43,Ipoh Coffee,Beverages,36.8,20,0.0,No Discount,1996-09-19,1996,September,9,19,Thursday,1996-10-17,1996-10-23,34,Terlambat,1,Speedy Express,736.0
10309,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,71,Flotemysost,Dairy Products,17.2,3,0.0,No Discount,1996-09-19,1996,September,9,19,Thursday,1996-10-17,1996-10-23,34,Terlambat,1,Speedy Express,51.599999999999994
10310,THEBI,The Big Cheese,Portland,USA,16,Pavlova,Confections,13.9,10,0.0,No Discount,1996-09-20,1996,September,9,20,Friday,1996-10-18,1996-09-27,7,Tepat Waktu,2,United Package,139.0
10310,THEBI,The Big Cheese,Portland,USA,62,Tarte au sucre,Confections,39.4,5,0.0,No Discount,1996-09-20,1996,September,9,20,Friday,1996-10-18,1996-09-27,7,Tepat Waktu,2,United Package,197.0
10311,DUMON,Du monde entier,Nantes,France,42,Singaporean Hokkien Fried Mee,Grains/Cereals,11.2,6,0.0,No Discount,1996-09-20,1996,September,9,20,Friday,1996-10-04,1996-09-26,6,Tepat Waktu,3,Federal Shipping,67.19999999999999
10311,DUMON,Du monde entier,Nantes,France,69,Gudbrandsdalsost,Dairy Products,28.8,7,0.0,No Discount,1996-09-20,1996,September,9,20,Friday,1996-10-04,1996-09-26,6,Tepat Waktu,3,Federal Shipping,201.6
10312,WANDK,Die Wandernde Kuh,Stuttgart,Germany,28,Rössle Sauerkraut,Produce,36.4,4,0.0,No Discount,1996-09-23,1996,September,9,23,Monday,1996-10-21,1996-10-03,10,Tepat Waktu,2,United Package,145.6
10312,WANDK,Die Wandernde Kuh,Stuttgart,Germany,43,Ipoh Coffee,Beverages,36.8,24,0.0,No Discount,1996-09-23,1996,September,9,23,Monday,1996-10-21,1996-10-03,10,Tepat Waktu,2,United Package,883.1999999999999
10312,WANDK,Die Wandernde Kuh,Stuttgart,Germany,53,Perth Pasties,Meat/Poultry,26.2,20,0.0,No Discount,1996-09-23,1996,September,9,23,Monday,1996-10-21,1996-10-03,10,Tepat Waktu,2,United Package,524.0
10312,WANDK,Die Wandernde Kuh,Stuttgart,Germany,75,Rhönbräu Klosterbier,Beverages,6.2,10,0.0,No Discount,1996-09-23,1996,September,9,23,Monday,1996-10-21,1996-10-03,10,Tepat Waktu,2,United Package,62.0
10313,QUICK,QUICK-Stop,Cunewalde,Germany,36,Inlagd Sill,Seafood,15.2,12,0.0,No Discount,1996-09-24,1996,September,9,24,Tuesday,1996-10-22,1996-10-04,10,Tepat Waktu,2,United Package,182.39999999999998
10314,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,32,Mascarpone Fabioli,Dairy Products,25.6,40,0.1,Discount,1996-09-25,1996,September,9,25,Wednesday,1996-10-23,1996-10-04,9,Tepat Waktu,2,United Package,921.6
10314,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,58,Escargots de Bourgogne,Seafood,10.6,30,0.1,Discount,1996-09-25,1996,September,9,25,Wednesday,1996-10-23,1996-10-04,9,Tepat Waktu,2,United Package,286.2
10314,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,62,Tarte au sucre,Confections,39.4,25,0.1,Discount,1996-09-25,1996,September,9,25,Wednesday,1996-10-23,1996-10-04,9,Tepat Waktu,2,United Package,886.5
10315,ISLAT,Island Trading,Cowes,UK,34,Sasquatch Ale,Beverages,11.2,14,0.0,No Discount,1996-09-26,1996,September,9,26,Thursday,1996-10-24,1996-10-03,7,Tepat Waktu,2,United Package,156.79999999999998
10315,ISLAT,Island Trading,Cowes,UK,70,Outback Lager,Beverages,12.0,30,0.0,No Discount,1996-09-26,1996,September,9,26,Thursday,1996-10-24,1996-10-03,7,Tepat Waktu,2,United Package,360.0
10316,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,41,Jack's New England Clam Chowder,Seafood,7.7,10,0.0,No Discount,1996-09-27,1996,September,9,27,Friday,1996-10-25,1996-10-08,11,Tepat Waktu,3,Federal Shipping,77.0
10316,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,62,Tarte au sucre,Confections,39.4,70,0.0,No Discount,1996-09-27,1996,September,9,27,Friday,1996-10-25,1996-10-08,11,Tepat Waktu,3,Federal Shipping,2758.0
10317,LONEP,Lonesome Pine Restaurant,Portland,USA,1,Chai,Beverages,14.4,20,0.0,No Discount,1996-09-30,1996,September,9,30,Monday,1996-10-28,1996-10-10,10,Tepat Waktu,1,Speedy Express,288.0
10318,ISLAT,Island Trading,Cowes,UK,41,Jack's New England Clam Chowder,Seafood,7.7,20,0.0,No Discount,1996-10-01,1996,October,10,1,Tuesday,1996-10-29,1996-10-04,3,Tepat Waktu,2,United Package,154.0
10318,ISLAT,Island Trading,Cowes,UK,76,Lakkalikööri,Beverages,14.4,6,0.0,No Discount,1996-10-01,1996,October,10,1,Tuesday,1996-10-29,1996-10-04,3,Tepat Waktu,2,United Package,86.4
10319,TORTU,Tortuga Restaurante,México D.F.,Mexico,17,Alice Mutton,Meat/Poultry,31.2,8,0.0,No Discount,1996-10-02,1996,October,10,2,Wednesday,1996-10-30,1996-10-11,9,Tepat Waktu,3,Federal Shipping,249.6
10319,TORTU,Tortuga Restaurante,México D.F.,Mexico,28,Rössle Sauerkraut,Produce,36.4,14,0.0,No Discount,1996-10-02,1996,October,10,2,Wednesday,1996-10-30,1996-10-11,9,Tepat Waktu,3,Federal Shipping,509.59999999999997
10319,TORTU,Tortuga Restaurante,México D.F.,Mexico,76,Lakkalikööri,Beverages,14.4,30,0.0,No Discount,1996-10-02,1996,October,10,2,Wednesday,1996-10-30,1996-10-11,9,Tepat Waktu,3,Federal Shipping,432.0
10320,WARTH,Wartian Herkku,Oulu,Finland,71,Flotemysost,Dairy Products,17.2,30,0.0,No Discount,1996-10-03,1996,October,10,3,Thursday,1996-10-17,1996-10-18,15,Terlambat,3,Federal Shipping,516.0
10321,ISLAT,Island Trading,Cowes,UK,35,Steeleye Stout,Beverages,14.4,10,0.0,No Discount,1996-10-03,1996,October,10,3,Thursday,1996-10-31,1996-10-11,8,Tepat Waktu,2,United Package,144.0
10322,PERIC,Pericles Comidas clásicas,México D.F.,Mexico,52,Filo Mix,Grains/Cereals,5.6,20,0.0,No Discount,1996-10-04,1996,October,10,4,Friday,1996-11-01,1996-10-23,19,Tepat Waktu,3,Federal Shipping,112.0
10323,KOENE,Königlich Essen,Brandenburg,Germany,15,Genen Shouyu,Condiments,12.4,5,0.0,No Discount,1996-10-07,1996,October,10,7,Monday,1996-11-04,1996-10-14,7,Tepat Waktu,1,Speedy Express,62.0
10323,KOENE,Königlich Essen,Brandenburg,Germany,25,NuNuCa Nuß-Nougat-Creme,Confections,11.2,4,0.0,No Discount,1996-10-07,1996,October,10,7,Monday,1996-11-04,1996-10-14,7,Tepat Waktu,1,Speedy Express,44.8
10323,KOENE,Königlich Essen,Brandenburg,Germany,39,Chartreuse verte,Beverages,14.4,4,0.0,No Discount,1996-10-07,1996,October,10,7,Monday,1996-11-04,1996-10-14,7,Tepat Waktu,1,Speedy Express,57.6
10324,SAVEA,Save-a-lot Markets,Boise,USA,16,Pavlova,Confections,13.9,21,0.15,Discount,1996-10-08,1996,October,10,8,Tuesday,1996-11-05,1996-10-10,2,Tepat Waktu,1,Speedy Express,248.115
10324,SAVEA,Save-a-lot Markets,Boise,USA,35,Steeleye Stout,Beverages,14.4,70,0.15,Discount,1996-10-08,1996,October,10,8,Tuesday,1996-11-05,1996-10-10,2,Tepat Waktu,1,Speedy Express,856.8
10324,SAVEA,Save-a-lot Markets,Boise,USA,46,Spegesild,Seafood,9.6,30,0.0,No Discount,1996-10-08,1996,October,10,8,Tuesday,1996-11-05,1996-10-10,2,Tepat Waktu,1,Speedy Express,288.0
10324,SAVEA,Save-a-lot Markets,Boise,USA,59,Raclette Courdavault,Dairy Products,44.0,40,0.15,Discount,1996-10-08,1996,October,10,8,Tuesday,1996-11-05,1996-10-10,2,Tepat Waktu,1,Speedy Express,1496.0
10324,SAVEA,Save-a-lot Markets,Boise,USA,63,Vegie-spread,Condiments,35.1,80,0.15,Discount,1996-10-08,1996,October,10,8,Tuesday,1996-11-05,1996-10-10,2,Tepat Waktu,1,Speedy Express,2386.7999999999997
10325,KOENE,Königlich Essen,Brandenburg,Germany,6,Grandma's Boysenberry Spread,Condiments,20.0,6,0.0,No Discount,1996-10-09,1996,October,10,9,Wednesday,1996-10-23,1996-10-14,5,Tepat Waktu,3,Federal Shipping,120.0
10325,KOENE,Königlich Essen,Brandenburg,Germany,13,Konbu,Seafood,4.8,12,0.0,No Discount,1996-10-09,1996,October,10,9,Wednesday,1996-10-23,1996-10-14,5,Tepat Waktu,3,Federal Shipping,57.599999999999994
10325,KOENE,Königlich Essen,Brandenburg,Germany,14,Tofu,Produce,18.6,9,0.0,No Discount,1996-10-09,1996,October,10,9,Wednesday,1996-10-23,1996-10-14,5,Tepat Waktu,3,Federal Shipping,167.4
10325,KOENE,Königlich Essen,Brandenburg,Germany,31,Gorgonzola Telino,Dairy Products,10.0,4,0.0,No Discount,1996-10-09,1996,October,10,9,Wednesday,1996-10-23,1996-10-14,5,Tepat Waktu,3,Federal Shipping,40.0
10325,KOENE,Königlich Essen,Brandenburg,Germany,72,Mozzarella di Giovanni,Dairy Products,27.8,40,0.0,No Discount,1996-10-09,1996,October,10,9,Wednesday,1996-10-23,1996-10-14,5,Tepat Waktu,3,Federal Shipping,1112.0
10326,BOLID,Bólido Comidas preparadas,Madrid,Spain,4,Chef Anton's Cajun Seasoning,Condiments,17.6,24,0.0,No Discount,1996-10-10,1996,October,10,10,Thursday,1996-11-07,1996-10-14,4,Tepat Waktu,2,United Package,422.40000000000003
10326,BOLID,Bólido Comidas preparadas,Madrid,Spain,57,Ravioli Angelo,Grains/Cereals,15.6,16,0.0,No Discount,1996-10-10,1996,October,10,10,Thursday,1996-11-07,1996-10-14,4,Tepat Waktu,2,United Package,249.6
10326,BOLID,Bólido Comidas preparadas,Madrid,Spain,75,Rhönbräu Klosterbier,Beverages,6.2,50,0.0,No Discount,1996-10-10,1996,October,10,10,Thursday,1996-11-07,1996-10-14,4,Tepat Waktu,2,United Package,310.0
10327,FOLKO,Folk och fä HB,Bräcke,Sweden,2,Chang,Beverages,15.2,25,0.2,Discount,1996-10-11,1996,October,10,11,Friday,1996-11-08,1996-10-14,3,Tepat Waktu,1,Speedy Express,304.0
10327,FOLKO,Folk och fä HB,Bräcke,Sweden,11,Queso Cabrales,Dairy Products,16.8,50,0.2,Discount,1996-10-11,1996,October,10,11,Friday,1996-11-08,1996-10-14,3,Tepat Waktu,1,Speedy Express,672.0
10327,FOLKO,Folk och fä HB,Bräcke,Sweden,30,Nord-Ost Matjeshering,Seafood,20.7,35,0.2,Discount,1996-10-11,1996,October,10,11,Friday,1996-11-08,1996-10-14,3,Tepat Waktu,1,Speedy Express,579.6
10327,FOLKO,Folk och fä HB,Bräcke,Sweden,58,Escargots de Bourgogne,Seafood,10.6,30,0.2,Discount,1996-10-11,1996,October,10,11,Friday,1996-11-08,1996-10-14,3,Tepat Waktu,1,Speedy Express,254.4
10328,FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,59,Raclette Courdavault,Dairy Products,44.0,9,0.0,No Discount,1996-10-14,1996,October,10,14,Monday,1996-11-11,1996-10-17,3,Tepat Waktu,3,Federal Shipping,396.0
10328,FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,65,Louisiana Fiery Hot Pepper Sauce,Condiments,16.8,40,0.0,No Discount,1996-10-14,1996,October,10,14,Monday,1996-11-11,1996-10-17,3,Tepat Waktu,3,Federal Shipping,672.0
10328,FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,68,Scottish Longbreads,Confections,10.0,10,0.0,No Discount,1996-10-14,1996,October,10,14,Monday,1996-11-11,1996-10-17,3,Tepat Waktu,3,Federal Shipping,100.0
10329,SPLIR,Split Rail Beer & Ale,Lander,USA,19,Teatime Chocolate Biscuits,Confections,7.3,10,0.05,Discount,1996-10-15,1996,October,10,15,Tuesday,1996-11-26,1996-10-23,8,Tepat Waktu,2,United Package,69.35
10329,SPLIR,Split Rail Beer & Ale,Lander,USA,30,Nord-Ost Matjeshering,Seafood,20.7,8,0.05,Discount,1996-10-15,1996,October,10,15,Tuesday,1996-11-26,1996-10-23,8,Tepat Waktu,2,United Package,157.32
10329,SPLIR,Split Rail Beer & Ale,Lander,USA,38,Côte de Blaye,Beverages,210.8,20,0.05,Discount,1996-10-15,1996,October,10,15,Tuesday,1996-11-26,1996-10-23,8,Tepat Waktu,2,United Package,4005.2
10329,SPLIR,Split Rail Beer & Ale,Lander,USA,56,Gnocchi di nonna Alice,Grains/Cereals,30.4,12,0.05,Discount,1996-10-15,1996,October,10,15,Tuesday,1996-11-26,1996-10-23,8,Tepat Waktu,2,United Package,346.55999999999995
10330,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,26,Gumbär Gummibärchen,Confections,24.9,50,0.15,Discount,1996-10-16,1996,October,10,16,Wednesday,1996-11-13,1996-10-28,12,Tepat Waktu,1,Speedy Express,1058.25
